num_critic_for_reviews,duration,director_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,imdb_score,aspect_ratio,movie_facebook_likes,Action,Adventure,Fantasy,Sci.Fi,Thriller,Romance,Animation,Comedy,Family,Musical,Mystery,Western,Drama,History,Sport,Crime,Horror,War,Biography,Music,Documentary,News,Short,Film.Noir
81,90,65,18000,40485039,85362,20795,181,1.00E+07,6.9,2.35,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56,153,82,695,16800000,25303,1593,138,1.00E+07,7.5,2.35,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
264,124,108,1000,46377022,75306,1898,266,1.00E+07,7.3,2.35,48000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,82,6,759,36696761,6808,2197,38,2.30E+07,6.5,1.85,227,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
117,107,750,794,36200000,101840,1529,193,12305523,6.2,2.35,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,97,19,4000,35794166,35654,4687,155,1.00E+07,6,2.35,20000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
273,80,66,2000,33583175,104089,5628,319,1.00E+07,6.3,2.35,16000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
26,85,7,723,32983713,19284,3712,66,2.00E+07,5.8,1.85,981,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242,97,482,852,52200504,54190,2426,183,1.00E+07,6.1,2.35,29000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55,109,78,854,3.30E+07,9424,3394,109,1.00E+07,6.9,1.85,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
151,104,0,26000,30093107,600996,39175,726,6.00E+06,8.3,1.85,27000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,140,32,535,32101000,27800,1109,96,1.00E+07,5.4,1.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
166,90,6,904,31487293,74887,2807,129,9.00E+06,6.7,1.85,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
206,130,0,13000,30651422,181737,16693,1015,1.00E+07,7.4,2.35,10000,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92,98,7,931,30306281,12388,1917,147,1.00E+07,5.6,2.35,744,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78,101,287,745,29500000,25613,1954,121,1.00E+07,6.5,1.85,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
83,114,9,623,30050028,42987,2484,201,1.70E+07,6.5,2.35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,100,322,851,29392418,3924,3190,26,1.00E+07,5.8,1.85,368,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,85,21,931,28563926,16300,3819,217,8500000,5,2.35,720,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
85,103,27,1000,28435406,37681,4441,151,1.20E+07,5.5,1.85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,100,4,982,25339117,37885,4259,247,1.00E+07,6.5,1.85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,114,0,10000,25600000,57363,12097,308,1.00E+07,7.2,2.35,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
189,97,11,1000,27736779,25210,2403,126,1.00E+07,5.2,2.35,13000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
82,116,70,1000,24397469,5161,5804,48,1.70E+07,5.7,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
120,96,9,690,20384136,20467,2402,371,1.00E+07,4.7,2.35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
183,98,58,14000,25464480,63108,15251,330,1.00E+07,5.9,2.35,15000,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
211,105,500,11000,20338609,19655,12946,280,1.00E+07,6.8,2.35,683,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14,123,5,556,18272447,3119,2149,35,1.00E+07,5.9,1.85,331,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55,112,92,2000,17378977,5585,7552,75,NA,6,2.35,997,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
179,93,0,13000,17096053,134458,15716,640,9.00E+06,7.7,2.35,5000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
221,97,25,929,21371425,76199,3679,944,1.00E+07,4.4,2.35,13000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,122,108,220,33071558,22369,583,100,1.00E+07,6.6,2.35,21000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73,101,22,918,17655201,4719,3317,24,1.00E+07,6.7,1.85,851,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65,100,15,1000,16247775,23527,4789,104,2.50E+07,5.5,1.85,767,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,129,0,18000,16153600,8295,19065,30,1.00E+07,6.5,1.85,720,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
63,81,176,176,16033556,37901,361,518,1.00E+07,6.2,2.35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,96,31,651,16667084,90070,3119,248,1.10E+07,7.1,1.85,11000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
191,84,36,2000,15417771,87494,3416,540,12600000,6.1,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
91,110,164,258,15156200,15358,571,131,3.00E+07,6,2.35,328,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
368,130,337,11000,21589307,135286,13960,261,1.00E+07,7.4,2.35,27000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89,84,134,655,20339754,23928,2737,73,1.00E+07,5.9,1.85,441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
83,106,293,773,28873374,22161,2787,68,1.00E+07,4.1,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
83,89,23,839,15102127,17790,3973,59,NA,5.8,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,76,14,1000,13684949,4564,3752,43,3.00E+06,5.9,1.85,227,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,99,64,13000,14597405,71679,17204,216,6400000,7,2.35,17000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
191,96,47,3000,12570442,40514,4053,234,1.00E+07,6.8,2.35,808,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16,104,28,962,12514138,2801,3871,28,1.00E+07,7.4,1.85,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
297,108,0,1000,43771291,79909,3215,279,5.00E+06,7.1,2.35,15000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,108,2,772,11703287,4360,1058,148,1.00E+07,7,2.35,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63,87,13,15000,11560259,15617,22485,180,2.20E+07,5.8,2.35,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,89,406,989,10824921,200293,3462,621,1.00E+07,7.8,1.85,16000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,97,31,4000,10561238,27265,6388,321,1.00E+07,6.5,1.85,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,106,13000,11000,14479776,55539,12418,147,1.00E+07,7,1.85,20000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
100,100,532,4000,9801782,39331,6046,481,1.00E+07,6.3,1.85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,89,18,7000,8070311,12706,13626,75,1.00E+07,5.3,1.85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,95,434,1000,8460995,35888,2618,125,1.00E+07,5.5,2.35,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,97,350,460,8111360,34848,1334,203,1.00E+07,7.4,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
180,94,0,20000,8828771,79146,41059,352,6.00E+06,4.3,1.85,25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,103,207,40000,67631157,176606,55175,374,1.00E+08,6,2.35,25000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,95,4,939,7563670,21268,3651,53,1.00E+07,5.2,2.35,518,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,101,63,7000,6619173,87203,7747,221,1.00E+07,6.7,2.35,25000,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
212,87,44,1000,6857503,32697,4769,85,NA,6.3,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,101,194,1000,6712241,782437,3858,1420,7500000,8.6,1.85,35000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
147,82,87,1000,6842058,36029,3818,99,1.00E+07,6.1,2.35,14000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,74,0,886,6491350,1231,5139,26,1.00E+07,5.8,1.85,49,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,130,63,24,9473382,26832,29,247,1.00E+07,7.7,1.85,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
143,112,0,874,6197866,63733,1351,414,1.00E+07,8,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
38,96,9,12000,6044618,6200,26961,92,1.00E+07,5.6,2.35,398,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
126,89,0,628,7764027,38459,2061,119,1.00E+07,6.7,2.35,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168,100,0,427,5998971,58509,1022,143,NA,6.6,2.35,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91,121,57,1000,21569041,8058,3745,57,9.00E+06,6.6,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,85,49,719,4356743,3662,2446,79,1.60E+07,4.1,1.85,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,120,0,23000,5484375,84641,24270,205,1.00E+07,7.3,1.85,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
139,106,102,14000,5348317,20810,18712,100,1.00E+07,7.1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
182,83,157,2000,4244155,56005,3374,112,1.00E+07,6.5,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181,120,64,144,5004648,14031,474,114,1.00E+07,7,1.85,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,111,60,823,3333823,5612,5262,122,1.00E+07,5.5,2.35,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
30,100,34,10000,3275585,10735,13160,88,11500000,6.6,1.85,561,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
111,89,0,402,3193102,24412,1335,240,9.00E+06,7.1,1.85,944,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
287,115,549,3000,54557348,361169,5732,1624,6500000,7.9,2.35,18000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
96,135,25,902,3041803,6377,2735,181,1.00E+07,7.1,2.35,345,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,92,4,754,3060858,1768,1891,37,1.00E+07,5.6,1.85,208,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,120,108,634,1055654,20426,2673,175,1.00E+07,7.3,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
49,97,105,982,2331318,9541,2603,64,1.00E+07,3.3,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,135,0,1000,2185266,8720,4266,186,1.00E+07,6.5,1.85,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
185,93,4,533,26583369,20837,578,127,1.00E+07,4.8,1.85,10000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,118,76,902,8.00E+05,892,2079,21,1.40E+07,5.2,2.35,106,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
270,97,387,6000,7574066,30325,6322,96,1.00E+07,6.3,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94,98,129,749,1754319,13174,2214,81,1.00E+07,7.2,1.85,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
157,98,0,530,1641788,30096,1381,213,8.00E+06,6.8,1.78,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49,101,3,14000,1631839,5936,17665,91,1.00E+07,5.7,1.85,242,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,132,41,16000,1309849,9395,29177,103,1.00E+07,7.2,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
221,106,34,11000,1939441,55567,23187,144,1.00E+07,6.9,1.85,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
53,55,NA,20,447093,12591,25,37,NA,9.1,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90,87,0,975,1276984,11403,3059,150,1.00E+07,6.2,1.85,795,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
376,98,607,11000,1987762,59297,11853,216,1.10E+07,6.7,1.85,12000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
144,96,17,2000,1474508,33473,4607,88,5.00E+06,6.5,2.35,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,104,23,22000,1011054,10585,23513,83,1.00E+07,7.2,2.35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
51,93,0,966,900926,9517,3307,46,1.00E+07,5.3,1.85,319,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,95,0,20000,866778,44208,20364,117,1.00E+07,6.7,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,119,0,816,836641,1402,1585,40,NA,6.2,1.85,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71,89,0,990,598645,13145,2006,215,1.00E+07,3.6,1.85,725,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,107,0,603,578527,20008,988,112,1.00E+07,5.7,1.78,883,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,85,0,478,488872,56923,700,243,1.00E+07,7.3,1.85,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115,93,787,787,365734,11487,883,226,1.00E+07,5,1.66,952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,101,324,678,231417,1649,1256,21,6.00E+07,6.6,1.66,33,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129,103,593,374,3093491,8307,1283,37,5.00E+06,6.6,1.85,5000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,101,163,837,244465,1135,1019,14,NA,6.8,2.35,85,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196,123,0,18000,756452,27009,18652,118,NA,6.2,2.35,12000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
73,111,24,374,228524,8708,768,56,4.00E+06,7.3,2.35,345,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,86,302,893,226792,3080,3049,44,1.00E+07,6.2,1.85,117,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129,99,800,49000,221210,31964,50542,129,NA,6.9,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200,90,76,798,136432,31890,2217,194,5.00E+06,6.6,1.85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79,82,216,1000,131617,9971,5761,119,1.00E+07,6.3,1.85,661,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112,110,26,17000,152857,19979,18236,56,NA,7,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17,83,3,16000,126247,24958,17469,103,6200000,3.3,1.85,321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,128,11,665,82739,465,4579,3,NA,6.7,2.35,503,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,125,21,78,169379,683,221,3,1.00E+07,6.2,NA,874,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
29,86,71,795,15447,2971,2655,85,1.00E+07,3.5,1.85,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,91,7,12000,19348,2941,16118,11,1.00E+07,5.5,2.35,370,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,90,0,806,100503,7759,3124,20,8.00E+06,5.9,1.85,1000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,90,8,1000,92900,3662,3146,23,5.00E+06,4.7,1.85,546,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16,94,50,835,140987,361,2519,4,NA,4.2,1.85,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,93,7,906,5561,4995,4725,34,1.00E+07,3.9,1.85,160,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,104,275,439,3607,22753,940,94,1.00E+07,6.1,2.35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27,85,0,11000,70527,7690,14656,68,6500000,6.7,1.85,376,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66,81,4,63,11835,1920,81,7,1.00E+07,6.9,2.35,1000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
152,135,419,398,128486,26156,569,74,1.00E+07,7.3,2.35,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
248,107,99,17000,16025394,131180,18983,220,NA,6.8,1.85,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,144,0,786,2483955,8369,1674,165,9600000,6.7,1.85,957,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55,98,41,723,57176582,27492,3939,84,9500000,6.1,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,117,43,742,43100000,75280,2127,267,9500000,6.9,2.35,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,127,0,678,225377,70382,1557,190,8900000,7.9,1.85,33000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66,98,17,1000,14114488,13190,3827,114,10500000,4.5,1.85,616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61,197,176,924,46300000,29323,4109,344,9400000,7.6,2.76,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
232,121,0,148,12899702,76681,448,228,NA,7.6,2.35,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
106,89,100,33000,113155,9006,34398,54,NA,6.1,NA,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,104,12,21000,2600000,11612,23962,88,6.00E+06,7.5,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
41,90,116,594,1602466,9673,1836,106,6.00E+08,6,NA,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
439,130,3000,10000,3029870,128729,15835,551,7400000,7.1,2.35,50000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,176,147,8000,3047539,42296,13762,286,7217600,6.9,2.35,12000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
392,116,0,1000,78900000,563827,2524,1110,1.10E+07,8.5,2.35,23000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
277,88,365,383,30859000,96410,1094,826,83532,7.5,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
259,106,50,17000,3571735,39260,21711,129,1.00E+07,6.6,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
66,181,278,402,5.00E+07,29839,934,150,9.00E+06,8,2.35,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129,130,92,244,63600000,82073,1164,275,9.00E+06,7,2.35,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,123,473,890,36049108,10139,3661,70,9.00E+06,6.8,2.35,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
32,120,92,1000,34074895,6525,5420,79,9.00E+06,6.7,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142,87,85,311,33244684,62038,760,281,9.00E+06,6.5,1.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
263,123,909,909,24530513,66610,1633,429,9.00E+06,8,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
285,103,65,2000,71519230,92364,6807,244,9.00E+06,6.5,2.35,15000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64,91,0,3000,20035310,12324,4409,173,9.00E+06,4.9,1.85,580,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150,88,8,982,18225165,155262,3114,316,9.00E+06,7.1,1.85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,126,37,12000,17804273,20449,25660,370,2.00E+07,7,1.85,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
132,120,46,14000,16938179,41313,17336,246,8.00E+06,7,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
71,116,644,392,90400000,102895,845,159,NA,7.5,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,94,17,607,16235293,19918,1611,278,9.00E+06,4.5,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39,85,2,911,11827301,4247,1345,26,NA,5.5,2.35,266,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,137,0,591,10161099,23441,1341,108,9.00E+06,7.7,1.85,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
201,114,84,22000,6610326,32188,23770,127,NA,7.2,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,76,17,591,6126237,3419,2851,41,NA,4.8,1.85,419,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,119,188,187,6047856,27536,358,327,8500000,6.7,1.85,1000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
136,99,23,1000,4681503,29058,2478,238,9.00E+06,7,2.35,838,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
